Id,SalePrice
2736,133466.78710734082
2737,103634.74556969077
2738,120213.45723847259
2739,153225.4401906592
2740,142390.7065498635
2741,115612.4829985185
2742,166864.35261913674
2743,143929.73926850694
2744,152283.77211118647
2745,154367.7080889353
2746,109822.80800370447
2747,175604.1440496074
2748,122559.62919291353
2749,135709.99141089892
2750,120307.02266972157
2751,127789.88695191598
2752,228031.9490989417
2753,167600.59492653952
2754,217888.69464639417
2755,133521.666805744
2756,79632.3743956259
2757,64782.26080057159
2758,81865.95697924786
2759,162029.74332227983
2760,111862.07298802142
2761,127945.4075787635
2762,120104.14195687586
2763,214389.40783804626
2764,200061.94787837545
2765,265210.98902160936
2766,122495.68418077735
2767,66146.691783941
2768,102146.18944142334
2769,113916.86929694639
2770,161027.02539141657
2771,95827.91305460437
2772,84514.20552060968
2773,142548.22512386425
2774,134561.63554675254
2775,118074.52605271392
2776,150389.95931314112
2777,157130.00623807573
2778,143810.10303755003
2779,101357.59368909599
2780,101195.66164189682
2781,90327.43220348301
2782,87146.436827806
2783,88313.72068394831
2784,98446.37853880023
2785,139040.8414940221
2786,49997.57663354243
2787,114184.97209695098
2788,59257.80224948487
2789,160462.94580628752
2790,99632.52814803168
2791,103270.19095882907
2792,54999.43473901466
2793,154378.38975835886
2794,73798.36746109306
2795,118503.42697411164
2796,82630.5616312782
2797,194176.33049941476
2798,144337.57817806254
2799,101102.53494057397
2800,80413.24082806951
2801,107936.18626941432
2802,129356.31879241363
2803,140664.62468375842
2804,150297.27585824073
2805,111541.68087299704
2806,66101.23350033147
2807,157391.18995311545
2808,144446.2860449353
2809,109690.10339829087
2810,118804.55654017889
2811,170677.91011142923
2812,169936.57872935053
2813,140167.29617266034
2814,133298.04951353668
2815,104865.5013798661
2816,220109.61524717303
2817,161126.9591649139
2818,127490.76492836175
2819,198799.7116432814
2820,127133.36684063711
2821,109742.15657555021
2822,211458.79108212673
2823,270036.2924449067
2824,149544.29180612107
2825,174508.47479742166
2826,127723.87929551426
2827,122125.77996086184
2828,257922.46437372404
2829,241736.21270133927
2830,219633.22358188184
2831,189566.24651897268
2832,220986.65068602015
2833,317496.2245560175
2834,209195.64682257536
2835,210311.03244420548
2836,200787.07427751867
2837,176008.91115367218
2838,136105.10808374293
2839,187494.84094597364
2840,185162.61251414442
2841,201246.48247432173
2842,225825.154410084
2843,145198.98254749112
2844,173086.0488057391
2845,107125.29372182995
2846,206694.72315158008
2847,199939.2756665433
2848,220292.65581368632
2849,200635.3634593332
2850,275647.44496272854
2851,224384.74226631992
2852,239148.62914470164
2853,229633.9338168112
2854,150919.75749897852
2855,206797.46530614898
2856,196700.6620622332
2857,192920.60567153082
2858,205075.530601523
2859,126062.96224600391
2860,126088.66711380542
2861,133498.58515686603
2862,213552.89259396167
2863,147477.41501013876
2864,261665.08108775143
2865,130864.83937290148
2866,173858.19034606463
2867,74918.1932480575
2868,121148.91294388706
2869,101229.02707326657
2870,130353.1519984479
2871,100914.71542715235
2872,15690.992484457267
2873,96947.0621377856
2874,135629.31159830073
2875,106226.2287478922
2876,186732.37914739194
2877,123415.3785863744
2878,161394.62051509268
2879,120984.66824740364
2880,83654.22216416174
2881,137566.59289499657
2882,152239.93964166628
2883,175631.7883192674
2884,212909.79256306967
2885,162165.92782642186
2886,221760.2171472202
2887,110678.898478213
2888,136181.5926541945
2889,52280.487224843935
2890,76325.0775546935
2891,142702.62018769368
2892,58057.71319326828
2893,81335.22915393341
2894,53400.979659551056
2895,317945.3572217717
2896,269494.72451767186
2897,200216.85739683587
2898,147720.32635712257
2899,243629.1729655629
2900,157844.0990056545
2901,217221.09087194773
2902,186863.00452669547
2903,318662.8226174285
2904,316154.3230539572
2905,66041.99169262685
2906,224283.518563662
2907,101975.6806266564
2908,112721.6219789717
2909,141286.7529284921
2910,64308.502430349356
2911,55046.090979198634
2912,148415.5594244692
2913,60333.06106220762
2914,58528.07102942391
2915,69384.88741280203
2916,63482.57612001541
2917,170475.75315623655
2918,103621.78073277674
2919,232001.61868305472
